upi_transactions_count,upi_avg_monthly_amount,location_consistency,peer_attestations,customer_rating_avg,work_duration_months,aadhaar_verified,iwts_score
93.0,38901.65877863598,0.5292584548192044,12.0,2.026466983754168,15.0,1.0,65.47
157.0,38706.54248984318,0.7305170673323613,0.0,3.037994420551099,55.0,1.0,72.97
77.0,19226.74170407739,0.9231805535524038,19.0,1.446464186688623,83.0,1.0,77.78
137.0,41838.72665849632,0.7217897358679914,11.0,4.941183692944997,50.0,0.0,81.81
128.0,11047.209252750617,0.7861729539004669,5.0,1.5015389562798211,80.0,1.0,70.86
50.0,713.135895550093,0.5558523087549501,19.0,2.647703706567513,76.0,0.0,42.37
54.0,28772.78442175918,0.41181692733589637,3.0,4.406598009337864,45.0,0.0,55.01
13.0,49706.84973639274,0.5244088437149342,19.0,1.9795477939216273,12.0,1.0,57.84
28.0,2412.8933364307877,0.9749978540928756,5.0,2.0678871413846935,116.0,1.0,47.43
87.0,10795.904648568798,0.7352679691171959,7.0,4.2339980635629315,99.0,0.0,71.07
96.0,26186.274803110668,0.4942577836038106,8.0,2.093358628768051,107.0,1.0,67.65
33.0,40592.06645402109,0.6156406870134726,19.0,1.011485244379252,36.0,1.0,64.91
83.0,4907.579251215135,0.884859126201696,5.0,2.711654881959799,38.0,1.0,59.09
121.0,20064.11536106527,0.7679104994940414,19.0,1.0501408387139,39.0,1.0,78.59
47.0,37480.252131179375,0.6924569885104177,6.0,4.639169135317467,4.0,1.0,59.65
68.0,18891.388816114897,0.9196140136436888,5.0,3.5672528967168837,21.0,1.0,65.38
74.0,9847.40281354413,0.7707077005517531,12.0,3.3320570648849688,37.0,1.0,75.85
101.0,10177.043456131072,0.7499108115537667,13.0,1.8063580434494524,118.0,1.0,75.62
73.0,20797.414952292216,0.43283769604753763,6.0,3.799784741714545,25.0,1.0,61.53
147.0,24231.14520289161,0.37447207810868544,2.0,3.709018574713383,61.0,1.0,71.58
66.0,43159.813681892694,0.9755994819401792,7.0,1.2418542957014598,66.0,1.0,70.15
87.0,32291.49471911568,0.7192008590702468,10.0,4.52338612324229,43.0,1.0,76.31
76.0,34674.89674851732,0.5909783864025003,0.0,3.317653451719222,110.0,1.0,58.75
37.0,49157.864991027396,0.7123145746371522,1.0,4.169867524154441,12.0,1.0,55.31
137.0,20886.2502948982,0.3432683727502007,18.0,2.051656288515377,104.0,0.0,69.85
47.0,20466.04296083185,0.8754890917328746,0.0,1.4881911990138166,89.0,1.0,59.98
60.0,46205.67490242771,0.45165187489503517,8.0,3.8097982927471383,37.0,1.0,67.18
158.0,12670.841556750402,0.8631822044225628,15.0,4.175530745020648,92.0,1.0,92.06
189.0,36625.8546919919,0.6740649102845274,6.0,2.5441341344771655,52.0,1.0,84.9
134.0,37851.370341797665,0.4936004095598319,9.0,1.094769101265245,116.0,1.0,75.74
183.0,5340.505873549433,0.3211469637694493,1.0,4.273016098615458,5.0,0.0,47.06
170.0,23677.454581832408,0.871083348728624,15.0,1.8243756253217627,4.0,1.0,77.19
96.0,10427.842330416925,0.4235220990285147,12.0,2.356127767589953,65.0,0.0,70.41
154.0,9676.076003723041,0.3362635809479114,17.0,3.512924031108521,111.0,1.0,79.06
66.0,23459.491467912372,0.8291144115781166,17.0,1.399818876845211,8.0,1.0,67.66
92.0,14826.770521649216,0.5450302556610851,7.0,1.2879830645538526,93.0,1.0,66.89
107.0,39904.99215748061,0.572533803914155,0.0,1.102815086301097,112.0,1.0,59.45
192.0,45426.44212382888,0.47294731109650323,6.0,4.666559440957822,58.0,1.0,81.66
169.0,40234.669961774096,0.9014249350878278,2.0,2.2455309770746226,104.0,1.0,75.92
98.0,13668.52819477243,0.5081306682745724,10.0,3.6426352604685275,91.0,1.0,75.41
130.0,14069.652487586114,0.44713479882571666,2.0,4.956940996070969,26.0,1.0,68.54
41.0,13109.053330814637,0.5164748084353092,18.0,3.677803174247774,102.0,0.0,65.41
161.0,7184.385754783685,0.4422047026171778,12.0,3.10037918342472,84.0,1.0,78.25
111.0,47218.019221133705,0.5223586545636452,5.0,3.083679734068954,2.0,1.0,59.95
107.0,20401.366008774934,0.3580553560077211,18.0,2.5076685938222067,68.0,1.0,71.9
153.0,11622.12899002075,0.4109710203836208,15.0,3.3991186238203412,78.0,1.0,82.45
126.0,42410.21700015805,0.5919370183773035,8.0,4.835165558182817,96.0,0.0,74.24
15.0,20260.167481560627,0.9156267989129134,2.0,4.15217613479324,92.0,1.0,64.07
58.0,2238.2821499284955,0.34010352270560007,6.0,2.69690646813295,57.0,1.0,45.99
36.0,8516.107727356743,0.4488722947320214,11.0,2.329779316130133,36.0,1.0,62.27
147.0,32142.891847630417,0.9358419728791174,15.0,4.534126118492486,23.0,1.0,88.79
7.0,39253.811071500335,0.9230102719119451,5.0,1.5431433025063752,11.0,1.0,53.21
41.0,10941.25223019129,0.7756155833071589,14.0,4.398341027857207,77.0,1.0,72.24
119.0,45911.081668674036,0.46833148786666656,5.0,2.0203070453693295,115.0,0.0,61.32
139.0,42624.35744258214,0.59386739273905,4.0,3.862516943103671,10.0,1.0,69.9
101.0,42494.847326023504,0.4478546961065755,8.0,4.224882323099321,84.0,1.0,74.96
172.0,11769.2267665611,0.39001195638764224,3.0,2.9079860690538903,70.0,1.0,69.3
183.0,3001.5314381778567,0.565998876159724,8.0,1.7691359045690973,21.0,1.0,64.44
27.0,43437.46520438789,0.7030751235492452,7.0,4.379070973849501,26.0,1.0,64.28
190.0,15637.111322559085,0.5519528728253636,5.0,2.470033380213259,34.0,1.0,77.16
123.0,31136.36086808953,0.7275771853261788,15.0,2.282721041930077,82.0,1.0,78.56
127.0,38118.36074318614,0.5073783147655138,6.0,3.0400647294137584,36.0,1.0,75.57
19.0,6850.516296300449,0.5420953694325532,13.0,2.7403449644156708,99.0,1.0,55.76
124.0,39151.49854869287,0.8534715141512266,14.0,3.732208868154897,45.0,1.0,84.09
145.0,46956.31721857276,0.9148203116257005,13.0,1.5487912334906615,14.0,0.0,74.07
116.0,36554.56080444725,0.5254238570717364,5.0,2.742758616191492,12.0,1.0,66.86
17.0,22340.526049787626,0.7000610609416933,16.0,4.566807244900816,48.0,1.0,72.87
105.0,43895.56786820929,0.49471359872458764,4.0,1.1442508377589018,49.0,1.0,62.14
187.0,26609.15268859167,0.3373342491951993,5.0,2.8293533326133056,88.0,1.0,79.65
144.0,37366.16092692933,0.8165000269522855,17.0,3.6421278655408407,57.0,1.0,84.82
28.0,41115.044221000906,0.41970243826530523,6.0,4.550844348167941,20.0,0.0,53.98
192.0,37592.9666541008,0.5979987666228419,13.0,3.375144907732703,26.0,1.0,87.92
191.0,14748.816364383621,0.6409318453654098,0.0,4.297937084957314,68.0,1.0,75.32
34.0,6333.273094838639,0.4291301089253741,12.0,1.8907640758371458,40.0,0.0,53.53
160.0,12297.757203421976,0.36618874546437735,17.0,2.411237744911438,80.0,0.0,74.29
81.0,25392.309380527484,0.5436091102697493,14.0,4.768529095712171,110.0,1.0,79.21
119.0,25511.207653508245,0.9666001352852229,11.0,4.543900452370745,43.0,1.0,84.78
89.0,29340.89529106961,0.7305949129918949,16.0,3.231811930754818,66.0,0.0,74.22
156.0,20057.540958620597,0.5669871598820317,5.0,2.901953351179381,100.0,0.0,70.48
199.0,39451.12338177637,0.32723757454195046,7.0,2.804269565817834,26.0,1.0,80.41
159.0,45701.11064218679,0.7201912969737572,1.0,1.2351586462680642,61.0,0.0,64.56
186.0,12712.890147233828,0.3645803486547608,13.0,4.5695084158262675,37.0,1.0,90.36
189.0,36957.89927624346,0.6797808497332685,14.0,4.2725980336613425,75.0,0.0,88.38
18.0,34059.60670097971,0.82636535579022,15.0,2.8250045789114684,89.0,1.0,70.04
51.0,26392.97971432609,0.5965097438063505,14.0,2.1177598908778936,17.0,1.0,65.86
144.0,9832.246576770931,0.5095880463715671,2.0,2.371682425706122,23.0,1.0,66.03
118.0,39863.99679984412,0.333168963672319,13.0,1.4926423434915579,3.0,1.0,64.51
10.0,48051.001138627216,0.31734451261311775,15.0,3.8871589652228904,2.0,0.0,44.76
19.0,36230.898445563864,0.6010185987518648,4.0,3.2266794262194307,7.0,1.0,48.82
104.0,45934.06983297384,0.9183416894920775,9.0,1.9364136912995797,85.0,0.0,76.92
123.0,49217.170614925984,0.47084394515523326,18.0,3.492022288310759,108.0,0.0,71.91
34.0,17926.50837484229,0.7018388540472749,8.0,4.916920857019899,49.0,1.0,73.38
35.0,32092.06586985368,0.7790140737758332,15.0,1.4895805419047168,106.0,1.0,70.45
26.0,23959.67051308486,0.34258090725095297,10.0,2.833940042501311,87.0,1.0,62.61
113.0,49338.12296972989,0.4071702630623639,13.0,2.976635283688507,97.0,0.0,67.2
2.0,5143.487288382384,0.5318937553936969,12.0,1.6671888552952097,89.0,1.0,50.71
114.0,20912.55825771262,0.7690652219039993,13.0,3.126320843989259,24.0,1.0,82.86
95.0,43839.18270409819,0.6073245785596677,15.0,3.42390903419236,63.0,1.0,76.11
93.0,14560.539871062514,0.8139365477527716,18.0,1.6293781552739812,63.0,1.0,75.5
136.0,39495.7461066242,0.9073185059012348,5.0,1.6188955960355056,77.0,1.0,74.35
105.0,19447.766557622657,0.8308605936189799,18.0,4.425394862535024,95.0,1.0,86.87
145.0,49008.937724562835,0.9945730451192742,12.0,2.2455497466801795,14.0,1.0,80.94
153.0,44234.726902973525,0.8280527481121547,11.0,3.521333548314524,81.0,1.0,87.34
184.0,15415.357704299458,0.8965254365052153,6.0,3.5070923027008565,100.0,0.0,85.29
160.0,38624.55912012383,0.8826564509255006,8.0,4.35668350233054,14.0,1.0,84.0
104.0,17174.3989197468,0.8111860335960326,13.0,3.9595785249260937,50.0,1.0,81.25
98.0,30514.960590668987,0.8612612716591233,7.0,4.362305733753111,107.0,0.0,71.95
47.0,33094.79803546795,0.954278259507187,5.0,3.5008591586026627,3.0,1.0,62.84
120.0,41564.972749742396,0.6326451649684048,16.0,2.797828642055976,20.0,0.0,70.67
28.0,1710.3166236597365,0.7468009167387805,8.0,2.5742660852522987,96.0,1.0,47.17
186.0,11397.815612038834,0.6604578051009409,12.0,2.5161190666457434,21.0,1.0,80.46
169.0,35739.931624134646,0.895725891034451,0.0,2.673572391636631,84.0,1.0,72.68
24.0,28394.400229992098,0.6019517220100551,1.0,1.5172370086150813,108.0,1.0,49.08
157.0,25032.451370956584,0.873808739801313,16.0,2.695833484012668,60.0,1.0,84.03
24.0,3232.8928570450325,0.8595482025399972,2.0,2.5577796288104846,58.0,1.0,43.28
144.0,17739.656231342084,0.9733202709580133,15.0,1.1382866532729259,52.0,1.0,83.04
18.0,43322.46147957709,0.47424448948019315,18.0,2.10052302130536,45.0,1.0,62.64
98.0,2029.195433283593,0.7967336569201385,9.0,4.007627898960868,46.0,1.0,68.16
131.0,20123.5936505582,0.8298436483532403,17.0,3.3117822856385013,66.0,1.0,84.91
146.0,47284.84023970325,0.9553949449632659,8.0,4.224669987024121,107.0,1.0,87.7
84.0,3018.596359978224,0.9348316926388718,19.0,3.1707521775230596,117.0,1.0,67.92
184.0,37610.43467670952,0.7014681031959138,4.0,4.416335061901069,104.0,1.0,82.88
155.0,13251.824501010804,0.7054072301047858,8.0,4.184268398406867,15.0,0.0,75.29
42.0,43397.13719160679,0.41710385988296056,7.0,1.3931382805689885,37.0,0.0,55.35
134.0,37430.36495848857,0.9824738916966398,15.0,4.9080254720639696,91.0,1.0,91.55
146.0,44342.40595748896,0.4785122238923988,0.0,1.0589897876053151,65.0,0.0,63.08
67.0,11188.277126347666,0.8073153529159045,16.0,3.387352151718474,40.0,0.0,74.08
147.0,26798.991363520945,0.8570565033637187,0.0,4.170046037267049,38.0,1.0,72.41
179.0,39073.86220695264,0.6088508532279666,6.0,2.3275765594036137,14.0,1.0,74.79
163.0,12662.13727825156,0.4478356040203406,11.0,3.3942791691886316,40.0,1.0,82.3
152.0,11921.94211072724,0.4322722689537807,2.0,2.448490123389793,51.0,1.0,69.27
127.0,1845.5156081304588,0.8995472006311143,9.0,1.2424599000300076,50.0,1.0,61.29
54.0,47946.50705178489,0.6575295407239603,19.0,1.0338460763573236,66.0,1.0,66.47
159.0,35645.835562703855,0.36309588742678667,16.0,1.3794481204447533,33.0,1.0,77.93
73.0,31960.23752350415,0.801913630934022,0.0,1.3936383764801872,25.0,1.0,57.88
106.0,37327.73877340205,0.4751197369635207,11.0,3.4435591095749998,106.0,1.0,78.27
63.0,26814.839475424247,0.9134763255256155,11.0,3.103460923850053,49.0,1.0,79.49
63.0,24068.624143975314,0.5167002502209826,1.0,2.8218532006925683,31.0,1.0,57.13
32.0,22751.84593561428,0.44018958106310013,13.0,3.7676859024096703,76.0,0.0,63.48
192.0,32201.740999130245,0.359400910488454,10.0,1.0673045480497936,65.0,1.0,80.52
30.0,10475.981281922968,0.6580717956463532,13.0,2.0839339256629237,69.0,1.0,69.41
18.0,44458.90540323605,0.6155163114728011,5.0,4.1095709251505115,27.0,1.0,61.75
187.0,40681.74237535363,0.8259185012221999,5.0,4.639908426068474,87.0,0.0,82.42
111.0,17803.398766875674,0.6252218110351254,14.0,2.7533463849503264,23.0,1.0,74.92
88.0,29141.160192219955,0.5406711782470597,14.0,1.3259359205538654,100.0,1.0,74.94
147.0,7480.851347525723,0.4831584409430608,3.0,4.194914956913951,51.0,1.0,68.43
77.0,48631.1392727131,0.49470272182897973,4.0,4.540681733090935,49.0,1.0,67.28
26.0,45193.18803769904,0.9494935312794697,11.0,2.654641082774878,47.0,0.0,68.77
146.0,46133.92657171042,0.4155550214614686,16.0,1.973421015681108,51.0,1.0,78.23
36.0,16942.070861320855,0.9917234971900051,4.0,1.1758866728917812,80.0,1.0,61.09
111.0,8872.16801545136,0.5288436186345573,4.0,3.364331287579424,60.0,0.0,63.04
189.0,10982.722091582362,0.3618731647922482,16.0,4.639477962249996,16.0,1.0,82.7
187.0,4955.0688567319485,0.47408326655150546,13.0,3.7115521020813027,68.0,1.0,81.5
72.0,6445.476190018525,0.3408900656882331,18.0,2.2689943915789375,32.0,1.0,62.01
156.0,4029.574442149847,0.8530208384147411,15.0,3.5715532971598676,13.0,1.0,69.92
122.0,49496.24192564124,0.6587870387787738,19.0,4.328273629792102,100.0,1.0,85.25
96.0,4165.855326769142,0.5358906332067606,3.0,2.9033202373978315,38.0,1.0,54.29
28.0,7060.833007094974,0.7634347232420937,5.0,4.278993959991354,71.0,1.0,62.75
75.0,41449.10248174145,0.7414525681652241,4.0,2.5676387066654165,21.0,0.0,56.42
130.0,29221.890728775685,0.9579104624593131,1.0,2.3940227143830826,41.0,1.0,72.28
197.0,38833.651626181956,0.9728823617238658,15.0,3.331954503514216,46.0,1.0,95.68
1.0,31730.14438474642,0.7764786429657837,13.0,2.858745670777925,16.0,1.0,62.05
143.0,44167.66598128293,0.8724711490709178,1.0,4.908447681844333,116.0,1.0,75.51
169.0,32104.14262435466,0.8546975702346249,3.0,3.065557694112699,38.0,1.0,80.73
190.0,26345.19209870597,0.6439124728899298,3.0,2.540688115664086,70.0,0.0,73.83
85.0,35781.109841184334,0.7931208016233918,8.0,2.579734172514145,68.0,0.0,72.25
24.0,22645.94121370942,0.3547813053784991,9.0,3.1917598024524665,52.0,1.0,63.19
54.0,17630.15923378437,0.8306147582052148,5.0,2.4196481520327815,70.0,1.0,65.72
170.0,23648.796396285517,0.9732831050346573,18.0,3.891626407859744,68.0,1.0,95.21
175.0,8900.848202378753,0.35948232718801687,4.0,2.5226517108065636,10.0,0.0,57.3
127.0,39930.30062523323,0.8852810492142982,11.0,2.5365775461009723,80.0,1.0,86.4
25.0,13404.837176129258,0.9530860186544898,8.0,3.4678929975072186,14.0,1.0,67.41
25.0,8099.81154368385,0.45833222286144343,7.0,1.2433874907840399,52.0,1.0,56.7
96.0,12694.435968269727,0.6673678313264426,16.0,3.6214196724605845,44.0,1.0,80.01
118.0,42182.47251272587,0.9495007578240919,19.0,3.0198888686347485,54.0,1.0,84.06
7.0,16844.964132087705,0.9721582031660776,0.0,2.8121044571465665,9.0,1.0,48.8
137.0,34459.46854054206,0.38951766904662144,9.0,3.8770119628318054,84.0,1.0,79.98
109.0,42892.27671745909,0.5443029578888154,2.0,4.033023128019444,50.0,1.0,66.74
3.0,4348.3610127895845,0.7887012488055996,8.0,4.385043453649837,8.0,1.0,51.56
20.0,38368.708056313124,0.45509094957015117,12.0,2.499212483269789,1.0,1.0,55.76
91.0,15729.440585761986,0.5273394400441366,8.0,2.3081507690135243,65.0,0.0,64.12
144.0,11222.807027110113,0.31630374200328526,6.0,3.857368405978078,80.0,0.0,73.23
165.0,34600.621896422126,0.40746517665183923,6.0,3.3272194365617835,66.0,0.0,72.59
86.0,45534.93282529507,0.6936306460924206,5.0,3.5272061854072665,86.0,0.0,63.52
59.0,15103.450831263572,0.7571630464129279,6.0,3.222091628423341,91.0,1.0,67.52
193.0,28657.273366523794,0.7542382817670858,7.0,4.090772092815418,104.0,0.0,87.1
92.0,14846.78863554983,0.8448523295447516,13.0,1.7601635539686127,117.0,1.0,81.34
63.0,27937.136493458183,0.590696989617154,1.0,3.222848530965587,106.0,0.0,56.7
89.0,31282.170517389855,0.4914435013688088,0.0,1.6324071557745192,95.0,1.0,59.4
3.0,30711.601745113898,0.3109064900297675,10.0,2.6290077571639676,52.0,0.0,57.73
61.0,31365.545297315923,0.4446408782366708,13.0,3.6559752936642993,60.0,1.0,72.72
103.0,7186.449714767442,0.5186714685414261,5.0,2.9722864332566816,74.0,1.0,64.13
183.0,34830.25324454262,0.4247447995363258,4.0,2.518366146688725,21.0,1.0,72.2
147.0,33900.142640821054,0.3141011300476216,12.0,4.5398800056624244,81.0,1.0,83.64
156.0,34288.11204973572,0.4102133260656341,7.0,4.0913028579899136,71.0,1.0,77.85
109.0,4166.492360565963,0.7662696874973005,14.0,3.1051631400015,62.0,1.0,71.13
23.0,22618.522699500554,0.740709791530817,2.0,4.8002126227019515,100.0,0.0,59.5
78.0,20747.23903626362,0.9549785475786297,2.0,2.6974611577399754,82.0,1.0,67.06
199.0,4792.218440338357,0.8587178039781165,11.0,4.152291710352424,111.0,1.0,85.02
9.0,11507.21243089213,0.6974292817888338,7.0,1.6717449592056717,117.0,1.0,61.38
175.0,22327.65027400282,0.3962894432452479,14.0,2.143169908442388,99.0,1.0,80.81
137.0,37273.86233797507,0.6948502732476098,10.0,2.3523423253358193,36.0,1.0,79.62
57.0,12234.572810740829,0.3431165426399265,7.0,1.4232830108180932,23.0,0.0,54.3
155.0,41572.62055118312,0.6016194281875968,3.0,3.0072192603042716,36.0,1.0,73.01
167.0,27517.01514410344,0.5731810402630368,3.0,1.7690405365059827,85.0,0.0,67.55
9.0,38140.87341663857,0.5994696665540591,15.0,3.5367435577986344,103.0,0.0,60.97
22.0,23891.52117517443,0.495878142876351,4.0,1.7603694382920732,105.0,0.0,52.26
133.0,25210.114158400058,0.7800813133366766,10.0,1.4940250293571014,82.0,1.0,83.02
199.0,31176.109774292192,0.8886611271091456,16.0,4.876346910395698,82.0,1.0,97.48
5.0,46434.5451042083,0.8379618948192842,17.0,3.632961223244425,114.0,1.0,68.1
133.0,24844.722779939042,0.7394264670536161,5.0,4.745803658833954,82.0,1.0,79.01
28.0,26668.5481363604,0.6768413595331093,2.0,2.959551167972928,17.0,1.0,53.43
130.0,30298.849694612712,0.3217589260056212,15.0,1.133609852253497,60.0,1.0,73.72
125.0,37006.99929623742,0.8060537990843448,13.0,3.2974846817257757,43.0,1.0,84.53
18.0,4056.5916065685988,0.6814880577049481,6.0,3.233315547342834,76.0,0.0,46.48
136.0,26026.52820683762,0.4895187354647208,11.0,1.0599024237463759,76.0,1.0,77.98
179.0,24338.783665699153,0.5294894271974091,3.0,4.444968177607326,36.0,1.0,78.62
172.0,46123.40671975973,0.954924750528819,14.0,3.4798827224656987,36.0,1.0,93.68
6.0,24928.575731598885,0.737053571582059,14.0,3.9787646775045844,11.0,1.0,60.85
49.0,23681.866467369386,0.6331387042602699,5.0,2.9756844246300584,35.0,1.0,68.9
48.0,48128.89943246775,0.7346452177958853,9.0,3.473609751633052,99.0,1.0,71.9
91.0,22803.534948243636,0.5896196274899599,6.0,2.029879572914097,78.0,1.0,68.69
29.0,9453.779300943472,0.6291275912421113,0.0,4.895031071074589,113.0,1.0,57.89
171.0,11237.348078886522,0.5032164796953693,2.0,2.6028800301906605,111.0,1.0,71.31
155.0,5211.783147680219,0.6078973104141512,19.0,1.6493064853505164,102.0,0.0,67.23
161.0,528.1223983177503,0.7799145627065373,9.0,1.2236616734985093,22.0,0.0,54.93
40.0,21881.310219523857,0.3279593475605284,2.0,3.5446877323414845,40.0,1.0,53.18
3.0,38577.50777426196,0.8565191851073084,0.0,4.933519404705823,7.0,1.0,50.91
182.0,36806.58891859188,0.49808567860291897,7.0,4.583177987385127,12.0,1.0,74.92
58.0,2091.379846241085,0.7777918554027498,19.0,3.8084182699456544,28.0,1.0,62.0
131.0,28714.153727904628,0.749907720276042,7.0,4.962391715971443,34.0,1.0,84.08
181.0,8137.014707967061,0.7568396343989137,19.0,3.891313048168426,2.0,0.0,74.87
8.0,47083.27609585252,0.725690241379062,9.0,2.357004493605584,101.0,1.0,61.63
2.0,8784.567482386874,0.9713712866486743,15.0,3.4048725322406925,63.0,1.0,67.61
2.0,31518.641276025337,0.6558409138867736,15.0,1.3190665699422461,79.0,1.0,65.5
32.0,16648.79892712081,0.8126233808607459,0.0,1.8867299608901633,78.0,1.0,63.27
11.0,32257.285635235436,0.7938145318642043,0.0,2.670160943713969,116.0,1.0,56.01
164.0,20906.80052497172,0.4653873040948312,18.0,1.807273974252181,18.0,1.0,78.17
121.0,38102.33108916654,0.4983140874307779,18.0,4.8140040593126825,41.0,0.0,78.28
196.0,11918.616703728963,0.5968119687098774,2.0,4.982390106978597,37.0,1.0,79.72
160.0,45336.69671925587,0.4943885513242464,12.0,2.4837436804866617,66.0,1.0,84.37
192.0,25260.377641010928,0.5567201692509718,18.0,3.8369159443087946,63.0,1.0,87.82
48.0,37926.61081178622,0.5736724297498141,19.0,2.631082922652962,95.0,0.0,62.45
58.0,42561.64447436074,0.7227051926568407,5.0,1.5580368175448256,67.0,0.0,56.16
170.0,49942.01624226284,0.45392302991454314,16.0,2.3477073908084343,28.0,0.0,77.48
49.0,11585.310446900932,0.8630043061136812,12.0,1.9334867948626528,68.0,1.0,72.82
12.0,14701.174471391016,0.6062754497400532,18.0,2.312312881629679,115.0,1.0,65.42
134.0,12896.437793228468,0.7943708781782728,2.0,1.860086753590866,69.0,1.0,70.35
160.0,13512.130941909241,0.3570097368685725,12.0,1.4493804762329856,71.0,1.0,76.0
193.0,29331.01470619918,0.6289757758870568,0.0,1.8697137174496516,21.0,0.0,61.79
185.0,49679.36489571923,0.3197536725241298,7.0,4.623028127319371,1.0,1.0,71.7
24.0,49518.765311091345,0.7731369942708952,0.0,1.340886703106115,25.0,0.0,41.41
154.0,26575.274952434233,0.5405970538979487,8.0,2.299026575020938,3.0,1.0,68.78
169.0,32131.846908101354,0.96447696987408,16.0,3.1137995780105414,54.0,0.0,84.66
139.0,43068.5419132295,0.5268869502209935,13.0,2.4180506247134272,105.0,1.0,81.27
164.0,46680.2061934485,0.6946641286124088,6.0,3.070428380075549,54.0,0.0,77.38
167.0,10591.101052812424,0.48017130298623023,8.0,1.1736802409374159,77.0,1.0,74.84
89.0,26662.81558265142,0.7340788402631382,7.0,3.594278533457511,102.0,0.0,69.23
8.0,41725.43420574486,0.6269296450932642,14.0,3.253915206224241,91.0,1.0,70.62
91.0,15508.502793412286,0.559439783053943,5.0,3.723865063418766,78.0,0.0,62.75
41.0,22270.547602783103,0.4425825443561259,1.0,3.269031263308948,94.0,1.0,55.66
23.0,49288.2445248444,0.3780649407800187,10.0,2.7516143297026527,34.0,1.0,63.7
25.0,49259.81148768311,0.38391539376967126,16.0,2.40056616917633,51.0,1.0,65.87
139.0,45352.28713287649,0.9993280122538872,9.0,1.9057407603991048,48.0,1.0,85.27
101.0,40023.193068988854,0.5886175088000642,4.0,3.0002709072264504,96.0,1.0,67.59
108.0,13821.959785778885,0.3013507955113376,0.0,1.104209809510028,49.0,1.0,55.36
149.0,16382.078666325779,0.9670501534382099,18.0,2.312963312397303,112.0,1.0,87.92
110.0,27590.500639641297,0.31398594696086884,15.0,3.7114891742581175,23.0,0.0,67.09
126.0,28258.480040819602,0.5930102878881736,3.0,1.434868158745437,21.0,1.0,60.21
18.0,25522.389558174815,0.8022343101794591,1.0,1.2515649692781143,86.0,1.0,55.77
170.0,32015.17885585715,0.9402194710602332,2.0,3.608714421165461,91.0,0.0,77.7
90.0,20711.989620332944,0.7990204040024707,7.0,2.591098884569401,81.0,1.0,71.83
31.0,37584.12078711888,0.6245380284300082,16.0,4.207300146197524,37.0,1.0,71.06
162.0,17010.72136067859,0.9821094272888724,3.0,4.749245215885296,2.0,1.0,74.09
147.0,16868.51134884445,0.3275235681232893,16.0,4.828161814930308,39.0,1.0,80.63
11.0,6797.685113645486,0.9908245417766055,0.0,2.702371415576717,56.0,1.0,46.5
39.0,9841.254396431503,0.8945740861959073,14.0,2.057308897100129,50.0,1.0,70.75
4.0,42600.7835066072,0.9502510119884513,5.0,3.434454954969912,110.0,0.0,58.41
54.0,22590.975759731857,0.4783406968682756,19.0,3.5127717037129456,103.0,1.0,68.07
20.0,11779.455434365273,0.3997206505989888,9.0,3.4893797443035868,93.0,1.0,64.33
142.0,38087.38445110818,0.76432069556089,5.0,2.2871144548755247,3.0,1.0,69.45
104.0,27922.065727934543,0.6611016065902839,4.0,1.2550069456692121,16.0,0.0,57.56
196.0,1547.2225654530275,0.6662175725210655,16.0,1.8400193553023958,52.0,1.0,71.01
150.0,16159.8921381674,0.9472334249382524,8.0,1.617677712088935,74.0,1.0,79.51
122.0,9261.569850506381,0.7340566346572834,7.0,1.4956013831332409,81.0,1.0,74.71
102.0,32965.70661865061,0.5177446845732129,14.0,4.705133284286292,36.0,1.0,80.22
11.0,14114.036511197517,0.5800465894925132,10.0,1.0553905838958717,14.0,1.0,56.92
14.0,3714.8655708922097,0.3934470845642959,13.0,3.4074309569452867,40.0,1.0,55.77
123.0,3219.2819652846283,0.4346198281929825,8.0,4.789895182960548,95.0,1.0,63.26
1.0,29295.50124895639,0.4003450491466769,1.0,2.4402125099765115,118.0,1.0,41.76
9.0,1575.3110573524364,0.867203938847948,0.0,3.10839235668985,113.0,1.0,36.39
44.0,42515.20960023639,0.7934114275804831,0.0,3.7831346539006385,71.0,1.0,60.94
176.0,8192.157403235142,0.6712415123275963,11.0,2.2686787786329554,11.0,1.0,76.1
92.0,30525.033592173775,0.5620574835392995,10.0,2.9106079508289966,116.0,1.0,73.32
142.0,22512.057386531913,0.7679460032270453,14.0,4.268411401331008,19.0,1.0,80.24
82.0,22421.150300979174,0.8690337433870325,17.0,3.981422661121054,32.0,1.0,79.43
35.0,4053.9585468222704,0.9168632509701962,3.0,4.233797645971363,116.0,1.0,51.71
74.0,40236.23638550467,0.6829113597444334,19.0,4.949360654510624,60.0,1.0,80.43
19.0,44706.09799528601,0.8739195852737907,18.0,2.481309899744716,24.0,1.0,66.29
154.0,1045.325035519309,0.6579141673888864,12.0,3.9883650517430924,60.0,0.0,62.93
37.0,9340.906697007327,0.6321710624315235,10.0,3.4111382684079317,10.0,1.0,60.87
75.0,45243.2573453762,0.9058022989354702,3.0,3.6664190688847853,38.0,1.0,70.32
196.0,27699.933833602878,0.5704617553852648,3.0,3.959495619331738,114.0,1.0,80.56
118.0,7926.959123286401,0.5771388753284916,0.0,3.998925267785259,36.0,1.0,62.66
92.0,10538.127404153363,0.5134379416994412,12.0,4.5429805971792785,107.0,1.0,78.65
109.0,33169.31908973715,0.6630912098062316,8.0,2.3972867009442216,65.0,1.0,75.22
